t;y1;y2;y3
0.2422442550;0.9999757463;0.0000242204;0.0000000334
0.2425742880;0.9999757133;0.0000242534;0.0000000333
0.2429043210;0.9999756803;0.0000242864;0.0000000333
0.2432343540;0.9999756473;0.0000243194;0.0000000333
0.2435643870;0.9999756143;0.0000243524;0.0000000333
0.2438944200;0.9999755813;0.0000243854;0.0000000333
0.2442244530;0.9999755483;0.0000244184;0.0000000333
0.2445544860;0.9999755153;0.0000244514;0.0000000333
0.2448845190;0.9999754823;0.0000244844;0.0000000333
0.2452145520;0.9999754493;0.0000245174;0.0000000333
0.2455445850;0.9999754163;0.0000245503;0.0000000333
0.2458746180;0.9999753833;0.0000245834;0.0000000333
0.2462046510;0.9999753503;0.0000246163;0.0000000333
0.2465346840;0.9999753173;0.0000246493;0.0000000333
0.2468647170;0.9999752843;0.0000246823;0.0000000333
0.2471947500;0.9999752513;0.0000247153;0.0000000333
0.2475247830;0.9999752183;0.0000247484;0.0000000333
0.2478548160;0.9999751853;0.0000247814;0.0000000333
0.2481848490;0.9999751523;0.0000248143;0.0000000333
0.2485148820;0.9999751193;0.0000248474;0.0000000333
0.2488449150;0.9999750863;0.0000248803;0.0000000333
0.2491749480;0.9999750533;0.0000249133;0.0000000333
0.2495049810;0.9999750204;0.0000249463;0.0000000333
0.2498350140;0.9999749874;0.0000249793;0.0000000334
0.2501650470;0.9999749544;0.0000250123;0.0000000334
0.2504950800;0.9999749214;0.0000250453;0.0000000334
0.2508251130;0.9999748884;0.0000250782;0.0000000334
0.2511551460;0.9999748554;0.0000251113;0.0000000334
0.2514851790;0.9999748224;0.0000251443;0.0000000334
0.2518152120;0.9999747894;0.0000251772;0.0000000334
0.2521452450;0.9999747564;0.0000252103;0.0000000334
0.2524752780;0.9999747234;0.0000252433;0.0000000334
0.2528053110;0.9999746904;0.0000252763;0.0000000333
0.2531353440;0.9999746574;0.0000253093;0.0000000333
0.2534653770;0.9999746244;0.0000253423;0.0000000333
0.2537954100;0.9999745914;0.0000253753;0.0000000333
0.2541254430;0.9999745584;0.0000254083;0.0000000333
0.2544554760;0.9999745254;0.0000254413;0.0000000333
0.2547855090;0.9999744924;0.0000254743;0.0000000333
0.2551155420;0.9999744594;0.0000255073;0.0000000333
0.2554455750;0.9999744264;0.0000255403;0.0000000333
0.2557756080;0.9999743934;0.0000255733;0.0000000333
0.2561056410;0.9999743604;0.0000256062;0.0000000333
0.2564356740;0.9999743274;0.0000256392;0.0000000334
0.2567657070;0.9999742944;0.0000256722;0.0000000334
0.2570957400;0.9999742614;0.0000257052;0.0000000334
0.2574257730;0.9999742284;0.0000257382;0.0000000334
0.2577558060;0.9999741954;0.0000257712;0.0000000334
0.2580858390;0.9999741624;0.0000258042;0.0000000334
0.2584158720;0.9999741295;0.0000258372;0.0000000334
0.2587459050;0.9999740965;0.0000258702;0.0000000334
0.2590759380;0.9999740635;0.0000259032;0.0000000334
0.2594059710;0.9999740305;0.0000259362;0.0000000333
0.2597360040;0.9999739975;0.0000259692;0.0000000333
0.2600660370;0.9999739645;0.0000260022;0.0000000333
0.2603960700;0.9999739315;0.0000260352;0.0000000333
0.2607261030;0.9999738985;0.0000260682;0.0000000333
0.2610561360;0.9999738655;0.0000261012;0.0000000333
0.2613861690;0.9999738325;0.0000261342;0.0000000333
0.2617162020;0.9999737995;0.0000261672;0.0000000333
0.2620462350;0.9999737665;0.0000262001;0.0000000334
0.2623762680;0.9999737335;0.0000262331;0.0000000334
0.2627063010;0.9999737005;0.0000262661;0.0000000334
0.2630363340;0.9999736675;0.0000262991;0.0000000334
0.2633663670;0.9999736345;0.0000263321;0.0000000334
0.2636964000;0.9999736015;0.0000263651;0.0000000334
0.2640264330;0.9999735685;0.0000263981;0.0000000334
0.2643564660;0.9999735355;0.0000264311;0.0000000334
0.2646864990;0.9999735025;0.0000264641;0.0000000334
0.2650165320;0.9999734695;0.0000264971;0.0000000333
0.2653465650;0.9999734365;0.0000265302;0.0000000333
0.2656765980;0.9999734035;0.0000265632;0.0000000333
0.2660066310;0.9999733705;0.0000265962;0.0000000333
0.2663366640;0.9999733375;0.0000266292;0.0000000333
0.2666666970;0.9999733045;0.0000266621;0.0000000333
0.2669967300;0.9999732715;0.0000266951;0.0000000333
0.2673267630;0.9999732386;0.0000267281;0.0000000333
0.2676567960;0.9999732056;0.0000267611;0.0000000333
0.2679868290;0.9999731726;0.0000267941;0.0000000333
0.2683168620;0.9999731396;0.0000268271;0.0000000333
0.2686468950;0.9999731066;0.0000268601;0.0000000334
0.2689769280;0.9999730736;0.0000268931;0.0000000334
0.2693069610;0.9999730406;0.0000269261;0.0000000334
0.2696369940;0.9999730076;0.0000269590;0.0000000334
0.2699670270;0.9999729746;0.0000269920;0.0000000334
0.2702970600;0.9999729416;0.0000270250;0.0000000334
0.2706270930;0.9999729086;0.0000270580;0.0000000334
0.2709571260;0.9999728756;0.0000270910;0.0000000334
0.2712871590;0.9999728426;0.0000271240;0.0000000334
0.2716171920;0.9999728096;0.0000271571;0.0000000333
0.2719472250;0.9999727766;0.0000271901;0.0000000333
0.2722772580;0.9999727436;0.0000272231;0.0000000333
0.2726072910;0.9999727106;0.0000272561;0.0000000333
0.2729373240;0.9999726776;0.0000272891;0.0000000333
0.2732673570;0.9999726446;0.0000273221;0.0000000333
0.2735973900;0.9999726116;0.0000273551;0.0000000333
0.2739274230;0.9999725786;0.0000273880;0.0000000333
0.2742574560;0.9999725456;0.0000274210;0.0000000334
0.2745874890;0.9999725126;0.0000274540;0.0000000334
0.2749175220;0.9999724796;0.0000274870;0.0000000334
0.2752475550;0.9999724466;0.0000275200;0.0000000334
0.2755775880;0.9999724136;0.0000275530;0.0000000334
0.2759076210;0.9999723807;0.0000275860;0.0000000334
0.2762376540;0.9999723477;0.0000276190;0.0000000334
0.2765676870;0.9999723147;0.0000276520;0.0000000334
0.2768977200;0.9999722817;0.0000276850;0.0000000334
0.2772277530;0.9999722487;0.0000277180;0.0000000333
0.2775577860;0.9999722157;0.0000277510;0.0000000333
0.2778878190;0.9999721827;0.0000277840;0.0000000333
0.2782178520;0.9999721497;0.0000278170;0.0000000333
0.2785478850;0.9999721167;0.0000278500;0.0000000333
0.2788779180;0.9999720837;0.0000278830;0.0000000333
0.2792079510;0.9999720507;0.0000279160;0.0000000333
0.2795379840;0.9999720177;0.0000279490;0.0000000333
0.2798680170;0.9999719847;0.0000279820;0.0000000333
0.2801980500;0.9999719517;0.0000280150;0.0000000333
0.2805280830;0.9999719187;0.0000280480;0.0000000333
0.2808581160;0.9999718857;0.0000280809;0.0000000334
0.2811881490;0.9999718527;0.0000281139;0.0000000334
0.2815181820;0.9999718197;0.0000281469;0.0000000334
0.2818482150;0.9999717867;0.0000281799;0.0000000334
0.2821782480;0.9999717537;0.0000282129;0.0000000334
0.2825082810;0.9999717207;0.0000282459;0.0000000334
0.2828383140;0.9999716877;0.0000282789;0.0000000333
0.2831683470;0.9999716547;0.0000283120;0.0000000333
0.2834983800;0.9999716217;0.0000283450;0.0000000333
0.2838284130;0.9999715887;0.0000283779;0.0000000333
0.2841584460;0.9999715558;0.0000284109;0.0000000333
0.2844884790;0.9999715228;0.0000284439;0.0000000333
0.2848185120;0.9999714898;0.0000284769;0.0000000333
0.2851485450;0.9999714568;0.0000285099;0.0000000333
0.2854785780;0.9999714238;0.0000285429;0.0000000333
0.2858086110;0.9999713908;0.0000285759;0.0000000333
0.2861386440;0.9999713578;0.0000286089;0.0000000333
0.2864686770;0.9999713248;0.0000286419;0.0000000333
0.2867987100;0.9999712918;0.0000286749;0.0000000333
0.2871287430;0.9999712588;0.0000287079;0.0000000333
0.2874587760;0.9999712258;0.0000287409;0.0000000333
0.2877888090;0.9999711928;0.0000287739;0.0000000333
0.2881188420;0.9999711598;0.0000288069;0.0000000333
0.2884488750;0.9999711268;0.0000288399;0.0000000333
0.2887789080;0.9999710938;0.0000288728;0.0000000333
0.2891089410;0.9999710608;0.0000289058;0.0000000334
0.2894389740;0.9999710278;0.0000289388;0.0000000334
0.2897690070;0.9999709948;0.0000289718;0.0000000334
0.2900990400;0.9999709618;0.0000290048;0.0000000334
0.2904290730;0.9999709288;0.0000290378;0.0000000334
0.2907591060;0.9999708958;0.0000290708;0.0000000334
0.2910891390;0.9999708628;0.0000291038;0.0000000334
0.2914191720;0.9999708298;0.0000291368;0.0000000334
0.2917492050;0.9999707968;0.0000291698;0.0000000334
0.2920792380;0.9999707639;0.0000292028;0.0000000333
0.2924092710;0.9999707309;0.0000292358;0.0000000333
0.2927393040;0.9999706979;0.0000292688;0.0000000333
0.2930693370;0.9999706649;0.0000293018;0.0000000333
0.2933993700;0.9999706319;0.0000293348;0.0000000333
0.2937294030;0.9999705989;0.0000293678;0.0000000333
0.2940594360;0.9999705659;0.0000294008;0.0000000333
0.2943894690;0.9999705329;0.0000294338;0.0000000333
0.2947195020;0.9999704999;0.0000294668;0.0000000333
0.2950495350;0.9999704669;0.0000294998;0.0000000333
0.2953795680;0.9999704339;0.0000295328;0.0000000333
0.2957096010;0.9999704009;0.0000295657;0.0000000334
0.2960396340;0.9999703679;0.0000295987;0.0000000334
0.2963696670;0.9999703349;0.0000296317;0.0000000334
0.2966997000;0.9999703019;0.0000296647;0.0000000334
0.2970297330;0.9999702689;0.0000296977;0.0000000334
0.2973597660;0.9999702359;0.0000297307;0.0000000334
0.2976897990;0.9999702029;0.0000297637;0.0000000333
0.2980198320;0.9999701699;0.0000297968;0.0000000333
0.2983498650;0.9999701369;0.0000298298;0.0000000333
0.2986798980;0.9999701039;0.0000298628;0.0000000333
0.2990099310;0.9999700709;0.0000298958;0.0000000333
0.2993399640;0.9999700379;0.0000299287;0.0000000333
0.2996699970;0.9999700049;0.0000299617;0.0000000333
0.3000000300;0.9999699720;0.0000299947;0.0000000333
0.3003300630;0.9999699390;0.0000300277;0.0000000333
0.3006600960;0.9999699060;0.0000300607;0.0000000333
0.3009901290;0.9999698730;0.0000300937;0.0000000333
0.3013201620;0.9999698400;0.0000301266;0.0000000334
0.3016501950;0.9999698070;0.0000301597;0.0000000334
0.3019802280;0.9999697740;0.0000301926;0.0000000334
0.3023102610;0.9999697410;0.0000302256;0.0000000334
0.3026402940;0.9999697080;0.0000302586;0.0000000334
0.3029703270;0.9999696750;0.0000302916;0.0000000334
0.3033003600;0.9999696420;0.0000303246;0.0000000334
0.3036303930;0.9999696090;0.0000303576;0.0000000334
0.3039604260;0.9999695760;0.0000303906;0.0000000334
0.3042904590;0.9999695430;0.0000304237;0.0000000333
0.3046204920;0.9999695100;0.0000304567;0.0000000333
0.3049505250;0.9999694770;0.0000304897;0.0000000333
0.3052805580;0.9999694440;0.0000305227;0.0000000333
0.3056105910;0.9999694110;0.0000305557;0.0000000333
0.3059406240;0.9999693780;0.0000305887;0.0000000333
0.3062706570;0.9999693450;0.0000306216;0.0000000333
0.3066006900;0.9999693120;0.0000306546;0.0000000333
0.3069307230;0.9999692790;0.0000306876;0.0000000334
0.3072607560;0.9999692460;0.0000307206;0.0000000334
0.3075907890;0.9999692131;0.0000307536;0.0000000333
0.3079208220;0.9999691801;0.0000307866;0.0000000333
0.3082508550;0.9999691471;0.0000308196;0.0000000333
0.3085808880;0.9999691141;0.0000308526;0.0000000333
0.3089109210;0.9999690811;0.0000308856;0.0000000333
0.3092409540;0.9999690481;0.0000309186;0.0000000333
0.3095709870;0.9999690151;0.0000309516;0.0000000333
0.3099010200;0.9999689821;0.0000309846;0.0000000333
0.3102310530;0.9999689491;0.0000310176;0.0000000333
0.3105610860;0.9999689161;0.0000310506;0.0000000333
0.3108911190;0.9999688831;0.0000310836;0.0000000333
0.3112211520;0.9999688501;0.0000311166;0.0000000333
0.3115511850;0.9999688171;0.0000311495;0.0000000334
0.3118812180;0.9999687841;0.0000311825;0.0000000334
0.3122112510;0.9999687511;0.0000312155;0.0000000334
0.3125412840;0.9999687181;0.0000312485;0.0000000334
0.3128713170;0.9999686851;0.0000312815;0.0000000334
0.3132013500;0.9999686521;0.0000313145;0.0000000334
0.3135313830;0.9999686191;0.0000313475;0.0000000333
0.3138614160;0.9999685861;0.0000313806;0.0000000333
0.3141914490;0.9999685531;0.0000314136;0.0000000333
0.3145214820;0.9999685201;0.0000314465;0.0000000333
0.3148515150;0.9999684872;0.0000314796;0.0000000333
0.3151815480;0.9999684542;0.0000315125;0.0000000333
0.3155115810;0.9999684212;0.0000315455;0.0000000333
0.3158416140;0.9999683882;0.0000315785;0.0000000333
0.3161716470;0.9999683552;0.0000316115;0.0000000333
0.3165016800;0.9999683222;0.0000316445;0.0000000333
0.3168317130;0.9999682892;0.0000316775;0.0000000333
0.3171617460;0.9999682562;0.0000317104;0.0000000334
0.3174917790;0.9999682232;0.0000317434;0.0000000334
0.3178218120;0.9999681902;0.0000317764;0.0000000334
0.3181518450;0.9999681572;0.0000318094;0.0000000334
0.3184818780;0.9999681242;0.0000318424;0.0000000334
0.3188119110;0.9999680912;0.0000318754;0.0000000334
0.3191419440;0.9999680582;0.0000319084;0.0000000334
0.3194719770;0.9999680252;0.0000319414;0.0000000334
0.3198020100;0.9999679922;0.0000319744;0.0000000334
0.3201320430;0.9999679592;0.0000320074;0.0000000333
0.3204620760;0.9999679262;0.0000320405;0.0000000333
0.3207921090;0.9999678932;0.0000320735;0.0000000333
0.3211221420;0.9999678602;0.0000321065;0.0000000333
0.3214521750;0.9999678272;0.0000321395;0.0000000333
0.3217822080;0.9999677942;0.0000321724;0.0000000333
0.3221122410;0.9999677613;0.0000322054;0.0000000333
0.3224422740;0.9999677283;0.0000322384;0.0000000333
0.3227723070;0.9999676953;0.0000322714;0.0000000333
0.3231023400;0.9999676623;0.0000323044;0.0000000333
0.3234323730;0.9999676293;0.0000323374;0.0000000333
0.3237624060;0.9999675963;0.0000323703;0.0000000334
0.3240924390;0.9999675633;0.0000324033;0.0000000334
0.3244224720;0.9999675303;0.0000324363;0.0000000334
0.3247525050;0.9999674973;0.0000324693;0.0000000334
0.3250825380;0.9999674643;0.0000325023;0.0000000334
0.3254125710;0.9999674313;0.0000325353;0.0000000334
0.3257426040;0.9999673983;0.0000325684;0.0000000333
0.3260726370;0.9999673653;0.0000326014;0.0000000333
0.3264026700;0.9999673323;0.0000326344;0.0000000333
0.3267327030;0.9999672993;0.0000326674;0.0000000333
0.3270627360;0.9999672663;0.0000327004;0.0000000333
0.3273927690;0.9999672333;0.0000327334;0.0000000333
0.3277228020;0.9999672003;0.0000327664;0.0000000333
0.3280528350;0.9999671673;0.0000327994;0.0000000333
0.3283828680;0.9999671343;0.0000328323;0.0000000333
0.3287129010;0.9999671013;0.0000328653;0.0000000333
0.3290429340;0.9999670684;0.0000328983;0.0000000333
0.3293729670;0.9999670354;0.0000329313;0.0000000334
0.3297030000;0.9999670024;0.0000329643;0.0000000334
0.3300330330;0.9999669694;0.0000329973;0.0000000334
0.3303630660;0.9999669364;0.0000330302;0.0000000334
0.3306930990;0.9999669034;0.0000330633;0.0000000334
0.3310231320;0.9999668704;0.0000330963;0.0000000334
0.3313531650;0.9999668374;0.0000331292;0.0000000334
0.3316831980;0.9999668044;0.0000331622;0.0000000334
0.3320132310;0.9999667714;0.0000331952;0.0000000334
0.3323432640;0.9999667384;0.0000332283;0.0000000333
0.3326732970;0.9999667054;0.0000332613;0.0000000333
0.3330033300;0.9999666724;0.0000332943;0.0000000333
0.3333333630;0.9999666394;0.0000333273;0.0000000333
0.3336633960;0.9999666064;0.0000333603;0.0000000333
0.3339934290;0.9999665734;0.0000333933;0.0000000333
0.3343234620;0.9999665404;0.0000334263;0.0000000333
0.3346534950;0.9999665074;0.0000334593;0.0000000333
0.3349835280;0.9999664744;0.0000334922;0.0000000333
0.3353135610;0.9999664414;0.0000335252;0.0000000333
0.3356435940;0.9999664084;0.0000335582;0.0000000333
0.3359736270;0.9999663755;0.0000335912;0.0000000334
0.3363036600;0.9999663425;0.0000336242;0.0000000334
0.3366336930;0.9999663095;0.0000336572;0.0000000334
0.3369637260;0.9999662765;0.0000336901;0.0000000334
0.3372937590;0.9999662435;0.0000337232;0.0000000334
0.3376237920;0.9999662105;0.0000337562;0.0000000334
0.3379538250;0.9999661775;0.0000337892;0.0000000333
0.3382838580;0.9999661445;0.0000338222;0.0000000333
0.3386138910;0.9999661115;0.0000338552;0.0000000333
0.3389439240;0.9999660785;0.0000338882;0.0000000333
0.3392739570;0.9999660455;0.0000339212;0.0000000333
0.3396039900;0.9999660125;0.0000339542;0.0000000333
0.3399340230;0.9999659795;0.0000339872;0.0000000333
0.3402640560;0.9999659465;0.0000340202;0.0000000333
0.3405940890;0.9999659135;0.0000340532;0.0000000333
0.3409241220;0.9999658805;0.0000340862;0.0000000333
0.3412541550;0.9999658475;0.0000341191;0.0000000333
0.3415841880;0.9999658145;0.0000341521;0.0000000334
0.3419142210;0.9999657815;0.0000341851;0.0000000334
0.3422442540;0.9999657485;0.0000342181;0.0000000334
0.3425742870;0.9999657155;0.0000342511;0.0000000334
0.3429043200;0.9999656826;0.0000342841;0.0000000334
0.3432343530;0.9999656496;0.0000343171;0.0000000334
0.3435643860;0.9999656166;0.0000343501;0.0000000334
0.3438944190;0.9999655836;0.0000343831;0.0000000334
0.3442244520;0.9999655506;0.0000344161;0.0000000334
0.3445544850;0.9999655176;0.0000344491;0.0000000333
0.3448845180;0.9999654846;0.0000344821;0.0000000333
0.3452145510;0.9999654516;0.0000345151;0.0000000333
0.3455445840;0.9999654186;0.0000345481;0.0000000333
0.3458746170;0.9999653856;0.0000345811;0.0000000333
0.3462046500;0.9999653526;0.0000346141;0.0000000333
0.3465346830;0.9999653196;0.0000346471;0.0000000333
0.3468647160;0.9999652866;0.0000346800;0.0000000333
0.3471947490;0.9999652536;0.0000347130;0.0000000334
0.3475247820;0.9999652206;0.0000347460;0.0000000334
0.3478548150;0.9999651876;0.0000347790;0.0000000333
0.3481848480;0.9999651546;0.0000348120;0.0000000333
0.3485148810;0.9999651216;0.0000348450;0.0000000334
0.3488449140;0.9999650886;0.0000348780;0.0000000334
0.3491749470;0.9999650556;0.0000349110;0.0000000334
0.3495049800;0.9999650227;0.0000349440;0.0000000333
0.3498350130;0.9999649897;0.0000349770;0.0000000333
0.3501650460;0.9999649567;0.0000350100;0.0000000333
0.3504950790;0.9999649237;0.0000350430;0.0000000333
0.3508251120;0.9999648907;0.0000350760;0.0000000334
0.3511551450;0.9999648577;0.0000351090;0.0000000334
0.3514851780;0.9999648247;0.0000351420;0.0000000334
0.3518152110;0.9999647917;0.0000351749;0.0000000334
0.3521452440;0.9999647587;0.0000352079;0.0000000334
0.3524752770;0.9999647257;0.0000352409;0.0000000334
0.3528053100;0.9999646927;0.0000352740;0.0000000333
0.3531353430;0.9999646597;0.0000353070;0.0000000333
0.3534653760;0.9999646267;0.0000353400;0.0000000333
0.3537954090;0.9999645937;0.0000353730;0.0000000333
0.3541254420;0.9999645607;0.0000354060;0.0000000333
0.3544554750;0.9999645277;0.0000354390;0.0000000333
0.3547855080;0.9999644947;0.0000354720;0.0000000333
0.3551155410;0.9999644617;0.0000355050;0.0000000333
0.3554455740;0.9999644287;0.0000355379;0.0000000333
0.3557756070;0.9999643957;0.0000355709;0.0000000333
0.3561056400;0.9999643628;0.0000356039;0.0000000333
0.3564356730;0.9999643298;0.0000356369;0.0000000334
0.3567657060;0.9999642968;0.0000356699;0.0000000334
0.3570957390;0.9999642638;0.0000357029;0.0000000334
0.3574257720;0.9999642308;0.0000357358;0.0000000334
0.3577558050;0.9999641978;0.0000357688;0.0000000334
0.3580858380;0.9999641648;0.0000358019;0.0000000334
0.3584158710;0.9999641318;0.0000358348;0.0000000334
0.3587459040;0.9999640988;0.0000358678;0.0000000334
0.3590759370;0.9999640658;0.0000359008;0.0000000334
0.3594059700;0.9999640328;0.0000359339;0.0000000333
0.3597360030;0.9999639998;0.0000359669;0.0000000333
0.3600660360;0.9999639668;0.0000359999;0.0000000333
0.3603960690;0.9999639338;0.0000360329;0.0000000333
0.3607261020;0.9999639008;0.0000360659;0.0000000333
0.3610561350;0.9999638678;0.0000360989;0.0000000333
0.3613861680;0.9999638348;0.0000361318;0.0000000333
0.3617162010;0.9999638018;0.0000361648;0.0000000333
0.3620462340;0.9999637688;0.0000361978;0.0000000334
0.3623762670;0.9999637359;0.0000362308;0.0000000334
0.3627063000;0.9999637029;0.0000362638;0.0000000334
0.3630363330;0.9999636699;0.0000362967;0.0000000334
0.3633663660;0.9999636369;0.0000363298;0.0000000334
0.3636963990;0.9999636039;0.0000363628;0.0000000334
0.3640264320;0.9999635709;0.0000363957;0.0000000334
0.3643564650;0.9999635379;0.0000364288;0.0000000334
0.3646864980;0.9999635049;0.0000364618;0.0000000334
0.3650165310;0.9999634719;0.0000364948;0.0000000333
0.3653465640;0.9999634389;0.0000365278;0.0000000333
0.3656765970;0.9999634059;0.0000365608;0.0000000333
0.3660066300;0.9999633729;0.0000365938;0.0000000333
0.3663366630;0.9999633399;0.0000366268;0.0000000333
0.3666666960;0.9999633069;0.0000366598;0.0000000333
0.3669967290;0.9999632739;0.0000366928;0.0000000333
0.3673267620;0.9999632409;0.0000367258;0.0000000333
0.3676567950;0.9999632079;0.0000367587;0.0000000333
0.3679868280;0.9999631749;0.0000367917;0.0000000333
0.3683168610;0.9999631419;0.0000368247;0.0000000333
0.3686468940;0.9999631089;0.0000368577;0.0000000334
0.3689769270;0.9999630760;0.0000368907;0.0000000334
0.3693069600;0.9999630430;0.0000369237;0.0000000334
0.3696369930;0.9999630100;0.0000369566;0.0000000334
0.3699670260;0.9999629770;0.0000369897;0.0000000334
0.3702970590;0.9999629440;0.0000370227;0.0000000334
0.3706270920;0.9999629110;0.0000370557;0.0000000333
0.3709571250;0.9999628780;0.0000370887;0.0000000333
0.3712871580;0.9999628450;0.0000371217;0.0000000333
0.3716171910;0.9999628120;0.0000371547;0.0000000333
0.3719472240;0.9999627790;0.0000371877;0.0000000333
0.3722772570;0.9999627460;0.0000372206;0.0000000333
0.3726072900;0.9999627130;0.0000372536;0.0000000333
0.3729373230;0.9999626800;0.0000372866;0.0000000333
0.3732673560;0.9999626470;0.0000373196;0.0000000333
0.3735973890;0.9999626140;0.0000373526;0.0000000333
0.3739274220;0.9999625810;0.0000373856;0.0000000333
0.3742574550;0.9999625480;0.0000374186;0.0000000333
0.3745874880;0.9999625150;0.0000374516;0.0000000333
0.3749175210;0.9999624821;0.0000374846;0.0000000333
0.3752475540;0.9999624491;0.0000375176;0.0000000333
0.3755775870;0.9999624161;0.0000375506;0.0000000333
0.3759076200;0.9999623831;0.0000375836;0.0000000333
0.3762376530;0.9999623501;0.0000376166;0.0000000333
0.3765676860;0.9999623171;0.0000376496;0.0000000333
0.3768977190;0.9999622841;0.0000376826;0.0000000333
0.3772277520;0.9999622511;0.0000377156;0.0000000333
0.3775577850;0.9999622181;0.0000377486;0.0000000333
0.3778878180;0.9999621851;0.0000377815;0.0000000334
0.3782178510;0.9999621521;0.0000378145;0.0000000334
0.3785478840;0.9999621191;0.0000378476;0.0000000333
0.3788779170;0.9999620861;0.0000378805;0.0000000333
0.3792079500;0.9999620531;0.0000379135;0.0000000334
0.3795379830;0.9999620201;0.0000379465;0.0000000334
0.3798680160;0.9999619871;0.0000379795;0.0000000334
0.3801980490;0.9999619541;0.0000380125;0.0000000334
0.3805280820;0.9999619211;0.0000380455;0.0000000334
0.3808581150;0.9999618881;0.0000380785;0.0000000334
0.3811881480;0.9999618552;0.0000381115;0.0000000334
0.3815181810;0.9999618222;0.0000381445;0.0000000334
0.3818482140;0.9999617892;0.0000381775;0.0000000334
0.3821782470;0.9999617562;0.0000382105;0.0000000333
0.3825082800;0.9999617232;0.0000382435;0.0000000333
0.3828383130;0.9999616902;0.0000382765;0.0000000333
0.3831683460;0.9999616572;0.0000383095;0.0000000333
0.3834983790;0.9999616242;0.0000383425;0.0000000333
0.3838284120;0.9999615912;0.0000383755;0.0000000333
0.3841584450;0.9999615582;0.0000384085;0.0000000333
0.3844884780;0.9999615252;0.0000384415;0.0000000333
0.3848185110;0.9999614922;0.0000384745;0.0000000333
0.3851485440;0.9999614592;0.0000385075;0.0000000333
0.3854785770;0.9999614262;0.0000385404;0.0000000333
0.3858086100;0.9999613932;0.0000385734;0.0000000334
0.3861386430;0.9999613602;0.0000386064;0.0000000334
0.3864686760;0.9999613272;0.0000386394;0.0000000334
0.3867987090;0.9999612942;0.0000386724;0.0000000334
0.3871287420;0.9999612613;0.0000387054;0.0000000334
0.3874587750;0.9999612283;0.0000387384;0.0000000334
0.3877888080;0.9999611953;0.0000387714;0.0000000333
0.3881188410;0.9999611623;0.0000388044;0.0000000333
0.3884488740;0.9999611293;0.0000388374;0.0000000333
0.3887789070;0.9999610963;0.0000388704;0.0000000333
0.3891089400;0.9999610633;0.0000389034;0.0000000333
0.3894389730;0.9999610303;0.0000389364;0.0000000333
0.3897690060;0.9999609973;0.0000389694;0.0000000333
0.3900990390;0.9999609643;0.0000390024;0.0000000333
0.3904290720;0.9999609313;0.0000390354;0.0000000333
0.3907591050;0.9999608983;0.0000390683;0.0000000333
0.3910891380;0.9999608653;0.0000391013;0.0000000333
0.3914191710;0.9999608323;0.0000391343;0.0000000333
0.3917492040;0.9999607993;0.0000391673;0.0000000333
0.3920792370;0.9999607663;0.0000392003;0.0000000333
0.3924092700;0.9999607333;0.0000392333;0.0000000333
0.3927393030;0.9999607003;0.0000392663;0.0000000333
0.3930693360;0.9999606674;0.0000392993;0.0000000333
0.3933993690;0.9999606344;0.0000393323;0.0000000333
0.3937294020;0.9999606014;0.0000393653;0.0000000333
0.3940594350;0.9999605684;0.0000393983;0.0000000333
0.3943894680;0.9999605354;0.0000394313;0.0000000333
0.3947195010;0.9999605024;0.0000394643;0.0000000333
0.3950495340;0.9999604694;0.0000394972;0.0000000334
0.3953795670;0.9999604364;0.0000395302;0.0000000334
0.3957096000;0.9999604034;0.0000395632;0.0000000334
0.3960396330;0.9999603704;0.0000395962;0.0000000334
0.3963696660;0.9999603374;0.0000396292;0.0000000334
0.3966996990;0.9999603044;0.0000396622;0.0000000334
0.3970297320;0.9999602714;0.0000396952;0.0000000334
0.3973597650;0.9999602384;0.0000397282;0.0000000334
0.3976897980;0.9999602054;0.0000397612;0.0000000334
0.3980198310;0.9999601724;0.0000397942;0.0000000333
0.3983498640;0.9999601394;0.0000398273;0.0000000333
0.3986798970;0.9999601064;0.0000398602;0.0000000333
0.3990099300;0.9999600735;0.0000398932;0.0000000333
0.3993399630;0.9999600405;0.0000399262;0.0000000333
0.3996699960;0.9999600075;0.0000399592;0.0000000333
0.4000000290;0.9999599745;0.0000399922;0.0000000333
0.4003300620;0.9999599415;0.0000400252;0.0000000333
0.4006600950;0.9999599085;0.0000400582;0.0000000333
0.4009901280;0.9999598755;0.0000400912;0.0000000333
0.4013201610;0.9999598425;0.0000401242;0.0000000333
0.4016501940;0.9999598095;0.0000401571;0.0000000334
0.4019802270;0.9999597765;0.0000401901;0.0000000334
0.4023102600;0.9999597435;0.0000402231;0.0000000334
0.4026402930;0.9999597105;0.0000402561;0.0000000334
0.4029703260;0.9999596775;0.0000402891;0.0000000334
0.4033003590;0.9999596445;0.0000403221;0.0000000334
0.4036303920;0.9999596115;0.0000403551;0.0000000334
0.4039604250;0.9999595785;0.0000403881;0.0000000334
0.4042904580;0.9999595455;0.0000404211;0.0000000334
0.4046204910;0.9999595126;0.0000404541;0.0000000333
0.4049505240;0.9999594796;0.0000404871;0.0000000333
0.4052805570;0.9999594466;0.0000405201;0.0000000333
0.4056105900;0.9999594136;0.0000405531;0.0000000333
0.4059406230;0.9999593806;0.0000405861;0.0000000333
0.4062706560;0.9999593476;0.0000406191;0.0000000333
0.4066006890;0.9999593146;0.0000406521;0.0000000333
